GEOID,Typology
6059032003,Stable/Advanced Exclusive
6059032028,At Risk of Becoming Exclusive
6059032030,Stable/Advanced Exclusive
6037534803,Early/Ongoing Gentrification
6037534804,Early/Ongoing Gentrification
6037534900,Low-Income/Susceptible to Displacement
6037433102,Low-Income/Susceptible to Displacement
6037320100,Stable Moderate/Mixed Income
6037535300,Low-Income/Susceptible to Displacement
6037535502,Early/Ongoing Gentrification
6059086502,At Risk of Becoming Exclusive
6037124201,Low-Income/Susceptible to Displacement
6059087405,Low-Income/Susceptible to Displacement
6037208401,At Risk of Gentrification
6059086602,At Risk of Becoming Exclusive
6059087002,At Risk of Becoming Exclusive
6059087102,At Risk of Becoming Exclusive
6059087403,Low-Income/Susceptible to Displacement
6059087701,Stable Moderate/Mixed Income
6059087704,Stable Moderate/Mixed Income
6059087806,Low-Income/Susceptible to Displacement
6059088101,Stable Moderate/Mixed Income
6059088107,Stable Moderate/Mixed Income
6037408301,Stable Moderate/Mixed Income
6037408302,At Risk of Becoming Exclusive
6037408503,At Risk of Becoming Exclusive
6037408623,At Risk of Becoming Exclusive
6037228220,Low-Income/Susceptible to Displacement
6037311200,Stable Moderate/Mixed Income
6037311700,Stable Moderate/Mixed Income
6037532001,Low-Income/Susceptible to Displacement
6059088202,Stable Moderate/Mixed Income
6059088301,Stable Moderate/Mixed Income
6059088403,At Risk of Becoming Exclusive
6037405500,At Risk of Becoming Exclusive
6037406300,At Risk of Becoming Exclusive
6037406701,Stable Moderate/Mixed Income
6037600912,Low-Income/Susceptible to Displacement
6037601303,Low-Income/Susceptible to Displacement
6037601801,Low-Income/Susceptible to Displacement
6037601900,Ongoing Displacement
6037602004,Low-Income/Susceptible to Displacement
6037602104,Low-Income/Susceptible to Displacement
6037701601,Stable/Advanced Exclusive
6037702002,At Risk of Becoming Exclusive
6037702400,Stable Moderate/Mixed Income
6037702502,Stable Moderate/Mixed Income
6037703002,Stable/Advanced Exclusive
6037400501,Stable/Advanced Exclusive
6059075813,Stable/Advanced Exclusive
6059075902,Stable Moderate/Mixed Income
6059076204,Stable Moderate/Mixed Income
6059076206,At Risk of Becoming Exclusive
6059086406,At Risk of Becoming Exclusive
6059110604,Stable/Advanced Exclusive
6037576802,Stable Moderate/Mixed Income
6073001000,At Risk of Becoming Exclusive
6073001800,Early/Ongoing Gentrification
6037554900,Stable Moderate/Mixed Income
6059075808,Stable/Advanced Exclusive
6073018300,At Risk of Becoming Exclusive
6073018400,Early/Ongoing Gentrification
6073018504,Stable Moderate/Mixed Income
6073018511,At Risk of Becoming Exclusive
6073002001,Stable/Advanced Exclusive
6073002402,Low-Income/Susceptible to Displacement
6073002705,Stable Moderate/Mixed Income
6073002711,Becoming Exclusive
6073002803,Ongoing Displacement
6073002905,Low-Income/Susceptible to Displacement
6073003107,At Risk of Becoming Exclusive
6073003109,Stable Moderate/Mixed Income
6073003115,At Risk of Becoming Exclusive
6073003208,Low-Income/Susceptible to Displacement
6073020405,Stable/Advanced Exclusive
6037910603,Low-Income/Susceptible to Displacement
6037408003,Stable Moderate/Mixed Income
6037408139,Stable Moderate/Mixed Income
6037408211,At Risk of Becoming Exclusive
6037600201,Low-Income/Susceptible to Displacement
6037600602,Ongoing Displacement
6037600802,At Risk of Becoming Exclusive
6037407001,Stable Moderate/Mixed Income
6037407301,Stable Moderate/Mixed Income
6037407701,Low-Income/Susceptible to Displacement
6037407802,Stable Moderate/Mixed Income
6073018514,At Risk of Becoming Exclusive
6073018517,Stable Moderate/Mixed Income
6073018611,Stable/Advanced Exclusive
6073017046,Stable/Advanced Exclusive
6073017051,Stable/Advanced Exclusive
6073017053,Stable/Advanced Exclusive
6073017106,Stable/Advanced Exclusive
6073018613,Stable Moderate/Mixed Income
6073018803,Stable Moderate/Mixed Income
6073019205,Ongoing Displacement
6073019207,At Risk of Becoming Exclusive
6073000500,Stable Moderate/Mixed Income
6037214800,Becoming Exclusive
6037543903,Stable Moderate/Mixed Income
6037550100,At Risk of Becoming Exclusive
6037460401,At Risk of Becoming Exclusive
6037461000,Stable Moderate/Mixed Income
6037461501,Stable Moderate/Mixed Income
6037461902,Early/Ongoing Gentrification
6037462500,Stable Moderate/Mixed Income
6037462800,Becoming Exclusive
6037555001,Stable Moderate/Mixed Income
6037555211,Low-Income/Susceptible to Displacement
6037408626,At Risk of Becoming Exclusive
6037408628,At Risk of Becoming Exclusive
6037463200,Becoming Exclusive
6037463800,Stable/Advanced Exclusive
6037464000,Stable/Advanced Exclusive
6037570701,Becoming Exclusive
6037570800,Stable/Advanced Exclusive
6037571000,Stable/Advanced Exclusive
6037571600,Low-Income/Susceptible to Displacement
6037571704,Low-Income/Susceptible to Displacement
6037572100,At Risk of Becoming Exclusive
6037572600,Stable Moderate/Mixed Income
6037573003,Advanced Gentrification
6059063905,At Risk of Becoming Exclusive
6059074006,At Risk of Becoming Exclusive
6059074106,At Risk of Becoming Exclusive
6059074108,Stable Moderate/Mixed Income
6059074502,At Risk of Becoming Exclusive
6059074801,Stable Moderate/Mixed Income
6059074901,Low-Income/Susceptible to Displacement
6059075202,At Risk of Becoming Exclusive
6037573700,Stable/Advanced Exclusive
6037574100,Stable/Advanced Exclusive
6037574300,Stable/Advanced Exclusive
6037574901,Stable/Advanced Exclusive
6037575002,Stable Moderate/Mixed Income
6059052419,Stable/Advanced Exclusive
6059052424,At Risk of Becoming Exclusive
6059052502,Stable/Advanced Exclusive
6059052514,Stable/Advanced Exclusive
6037460000,Stable/Advanced Exclusive
6037460200,Stable Moderate/Mixed Income
6037552602,Advanced Gentrification
6037553100,At Risk of Becoming Exclusive
6037553701,Low-Income/Susceptible to Displacement
6037553902,Low-Income/Susceptible to Displacement
6037554201,Advanced Gentrification
6037554405,Low-Income/Susceptible to Displacement
6037554512,Stable/Advanced Exclusive
6037554516,Stable/Advanced Exclusive
6037554518,Stable Moderate/Mixed Income
6037554521,At Risk of Becoming Exclusive
6059075303,At Risk of Becoming Exclusive
6059075403,At Risk of Becoming Exclusive
6059075515,Stable Moderate/Mixed Income
6059075604,Stable/Advanced Exclusive
6037405102,Low-Income/Susceptible to Displacement
6037405302,Becoming Exclusive
6059052522,Stable/Advanced Exclusive
6059052524,At Risk of Becoming Exclusive
6059052527,Stable/Advanced Exclusive
6059062630,Stable/Advanced Exclusive
6059062632,Stable/Advanced Exclusive
6059062635,Stable/Advanced Exclusive
6037554522,Stable/Advanced Exclusive
6037554802,Stable Moderate/Mixed Income
6037400604,Stable Moderate/Mixed Income
6037400900,Stable Moderate/Mixed Income
6037401102,At Risk of Becoming Exclusive
6037401202,At Risk of Becoming Exclusive
6037576301,Early/Ongoing Gentrification
6037576403,Ongoing Displacement
6037576903,Low-Income/Susceptible to Displacement
6037577603,At Risk of Becoming Exclusive
6037401304,Stable/Advanced Exclusive
6037401800,Stable/Advanced Exclusive
6037401902,At Risk of Becoming Exclusive
6037402200,Stable Moderate/Mixed Income
6037402702,Low-Income/Susceptible to Displacement
6037433700,Stable Moderate/Mixed Income
6059062644,Stable/Advanced Exclusive
6037800504,Stable/Advanced Exclusive
6037570303,Low-Income/Susceptible to Displacement
6037482521,Stable Moderate/Mixed Income
6037482701,Becoming Exclusive
6037500500,Low-Income/Susceptible to Displacement
6037500900,At Risk of Becoming Exclusive
6037501200,At Risk of Becoming Exclusive
6037502003,Stable Moderate/Mixed Income
6037502005,Stable Moderate/Mixed Income
6037550500,Stable/Advanced Exclusive
6037550800,At Risk of Becoming Exclusive
6037551300,Ongoing Displacement
6037551402,Becoming Exclusive
6037551600,Unavailable or Unreliable Data
6037552200,Low-Income/Susceptible to Displacement
6037403312,At Risk of Becoming Exclusive
6037403322,Stable Moderate/Mixed Income
6037403324,Stable/Advanced Exclusive
6037403407,Stable/Advanced Exclusive
6037403500,Stable/Advanced Exclusive
6037403802,Becoming Exclusive
6037404000,At Risk of Becoming Exclusive
6037404503,Becoming Exclusive
6037502601,At Risk of Becoming Exclusive
6037502901,Stable Moderate/Mixed Income
6037503201,Stable Moderate/Mixed Income
6037503301,At Risk of Becoming Exclusive
6037503703,Stable Moderate/Mixed Income
6037503802,Stable Moderate/Mixed Income
6037504101,At Risk of Becoming Exclusive
6037404701,Stable Moderate/Mixed Income
6037404703,Ongoing Displacement
6037480002,Stable/Advanced Exclusive
6037570204,At Risk of Becoming Exclusive
6037530004,Stable Moderate/Mixed Income
6037602106,Early/Ongoing Gentrification
6037602402,Low-Income/Susceptible to Displacement
6037602504,Early/Ongoing Gentrification
6037602508,Low-Income/Susceptible to Displacement
6037602600,Low-Income/Susceptible to Displacement
6037603001,Stable Moderate/Mixed Income
6037603301,Early/Ongoing Gentrification
6037603704,Low-Income/Susceptible to Displacement
6037620305,Stable/Advanced Exclusive
6037620701,Stable/Advanced Exclusive
6037620901,Stable/Advanced Exclusive
6037621301,Stable/Advanced Exclusive
6059088601,At Risk of Becoming Exclusive
6059088701,Low-Income/Susceptible to Displacement
6059088802,At Risk of Becoming Exclusive
6059088901,Low-Income/Susceptible to Displacement
6059089003,Stable Moderate/Mixed Income
6059089102,Stable Moderate/Mixed Income
6059099212,Stable Moderate/Mixed Income
6037800329,At Risk of Becoming Exclusive
6037800330,Stable/Advanced Exclusive
6037800332,Stable/Advanced Exclusive
6037800102,Stable/Advanced Exclusive
6037800204,Stable/Advanced Exclusive
6037403000,Stable Moderate/Mixed Income
6037530302,Low-Income/Susceptible to Displacement
6037530700,Low-Income/Susceptible to Displacement
6037531201,Low-Income/Susceptible to Displacement
6037800408,Stable/Advanced Exclusive
6037531301,Low-Income/Susceptible to Displacement
6037531604,Low-Income/Susceptible to Displacement
6037531800,Low-Income/Susceptible to Displacement
6037532200,Low-Income/Susceptible to Displacement
6037532604,Early/Ongoing Gentrification
6037532900,Low-Income/Susceptible to Displacement
6037533203,Low-Income/Susceptible to Displacement
6037533401,Early/Ongoing Gentrification
6037533803,Low-Income/Susceptible to Displacement
6037533806,Ongoing Displacement
6037534002,Early/Ongoing Gentrification
6037534102,Early/Ongoing Gentrification
6037481402,Stable Moderate/Mixed Income
6037481603,Early/Ongoing Gentrification
6037481604,Advanced Gentrification
6037481712,Early/Ongoing Gentrification
6037481714,Early/Ongoing Gentrification
6037481901,Stable Moderate/Mixed Income
6037482002,At Risk of Becoming Exclusive
6037482101,Stable Moderate/Mixed Income
6037482202,Low-Income/Susceptible to Displacement
6037482303,Early/Ongoing Gentrification
6037482401,Low-Income/Susceptible to Displacement
6037575500,Unavailable or Unreliable Data
6059099411,At Risk of Becoming Exclusive
6059099415,Stable/Advanced Exclusive
6059099514,Stable/Advanced Exclusive
6059099605,Stable/Advanced Exclusive
6059099702,Stable Moderate/Mixed Income
6059110001,Stable/Advanced Exclusive
6059110004,Stable/Advanced Exclusive
6059110007,Stable/Advanced Exclusive
6059110106,At Risk of Becoming Exclusive
6059110113,At Risk of Becoming Exclusive
6059110118,Stable/Advanced Exclusive
6037408630,Stable Moderate/Mixed Income
6037408705,Stable Moderate/Mixed Income
6037408800,Early/Ongoing Gentrification
6037430200,Stable/Advanced Exclusive
6037430302,Stable Moderate/Mixed Income
6037430802,Stable/Advanced Exclusive
6037542200,Low-Income/Susceptible to Displacement
6037542501,Advanced Gentrification
6037542800,At Risk of Becoming Exclusive
6037543305,At Risk of Becoming Exclusive
6037543501,At Risk of Becoming Exclusive
6037543603,At Risk of Becoming Exclusive
6037603900,Low-Income/Susceptible to Displacement
6037620301,Stable/Advanced Exclusive
6037480304,Low-Income/Susceptible to Displacement
6037480703,Stable/Advanced Exclusive
6037481101,Advanced Gentrification
6037481103,Stable Moderate/Mixed Income
6037141303,Stable Moderate/Mixed Income
6037192620,Ongoing Displacement
6037408629,At Risk of Becoming Exclusive
6037269601,Ongoing Displacement
6037544001,Stable Moderate/Mixed Income
6037920322,At Risk of Becoming Exclusive
6037111201,At Risk of Becoming Exclusive
6037208302,At Risk of Gentrification
6037403319,Stable Moderate/Mixed Income
6037124102,Low-Income/Susceptible to Displacement
6037434001,Advanced Gentrification
6037900505,Low-Income/Susceptible to Displacement
6037542105,Low-Income/Susceptible to Displacement
6037571503,Becoming Exclusive
6059075806,Becoming Exclusive
6059099408,Stable Moderate/Mixed Income
6073018515,At Risk of Becoming Exclusive
6037228720,Early/Ongoing Gentrification
6037574800,Stable Moderate/Mixed Income
6037134422,Stable/Advanced Exclusive
6073010111,Low-Income/Susceptible to Displacement
6073013419,Stable/Advanced Exclusive
6073013601,At Risk of Becoming Exclusive
6073013604,At Risk of Becoming Exclusive
6073013606,At Risk of Becoming Exclusive
6073008702,At Risk of Becoming Exclusive
6073008901,Stable Moderate/Mixed Income
6073008902,At Risk of Becoming Exclusive
6073009107,High Student Population
6073009202,Stable Moderate/Mixed Income
6037553000,At Risk of Becoming Exclusive
6073013906,Advanced Gentrification
6073013907,Low-Income/Susceptible to Displacement
6073014002,At Risk of Becoming Exclusive
6073014101,At Risk of Becoming Exclusive
6073014500,Stable Moderate/Mixed Income
6073014602,At Risk of Becoming Exclusive
6073014806,Low-Income/Susceptible to Displacement
6073014902,Stable Moderate/Mixed Income
6073015200,Stable/Advanced Exclusive
6073015302,Stable Moderate/Mixed Income
6073013313,Stable Moderate/Mixed Income
6073013401,At Risk of Becoming Exclusive
6073013414,Stable/Advanced Exclusive
6073013416,At Risk of Becoming Exclusive
6073013417,Stable/Advanced Exclusive
6073019203,At Risk of Becoming Exclusive
6073019302,Stable Moderate/Mixed Income
6073019303,Stable Moderate/Mixed Income
6073019404,At Risk of Becoming Exclusive
6073019501,Low-Income/Susceptible to Displacement
6073019602,At Risk of Becoming Exclusive
6073008507,At Risk of Becoming Exclusive
6073008509,Stable Moderate/Mixed Income
6073008511,Stable Moderate/Mixed Income
6073019701,Stable Moderate/Mixed Income
6073002712,Low-Income/Susceptible to Displacement
6073019803,Stable Moderate/Mixed Income
6073019806,Stable/Advanced Exclusive
6073001900,Becoming Exclusive
6073002100,Becoming Exclusive
6073002302,Low-Income/Susceptible to Displacement
6073002401,Early/Ongoing Gentrification
6073002501,Ongoing Displacement
6073002707,Ongoing Displacement
6073002708,Ongoing Displacement
6073002710,Ongoing Displacement
6073002904,High Student Population
6073003001,Stable Moderate/Mixed Income
6073003103,Stable Moderate/Mixed Income
6073003105,Stable Moderate/Mixed Income
6073013702,At Risk of Becoming Exclusive
6073008366,Stable/Advanced Exclusive
6073008503,At Risk of Becoming Exclusive
6073008364,High Student Population
6037601212,Low-Income/Susceptible to Displacement
6037601401,Low-Income/Susceptible to Displacement
6037601502,Low-Income/Susceptible to Displacement
6037402101,Becoming Exclusive
6037402301,Low-Income/Susceptible to Displacement
6037402402,Low-Income/Susceptible to Displacement
6037980021,Ongoing Displacement
6037980023,Unavailable or Unreliable Data
6037553200,At Risk of Becoming Exclusive
6037553504,Stable Moderate/Mixed Income
6037553702,Low-Income/Susceptible to Displacement
6037553801,Ongoing Displacement
6037554001,At Risk of Becoming Exclusive
6037554103,Stable Moderate/Mixed Income
6037554105,Low-Income/Susceptible to Displacement
6037405400,At Risk of Becoming Exclusive
6037920033,Unavailable or Unreliable Data
6037920038,Low-Income/Susceptible to Displacement
6037601700,Ongoing Displacement
6037602509,Becoming Exclusive
6037602900,Low-Income/Susceptible to Displacement
6037603006,Early/Ongoing Gentrification
6037603101,Advanced Gentrification
6037603703,Advanced Gentrification
6037604001,Stable Moderate/Mixed Income
6037604100,Stable Moderate/Mixed Income
6037620002,Stable Moderate/Mixed Income
6037620102,Stable Moderate/Mixed Income
6037620201,Stable/Advanced Exclusive
6037620521,Stable/Advanced Exclusive
6037620522,Stable/Advanced Exclusive
6037980019,Stable/Advanced Exclusive
6037620602,Stable/Advanced Exclusive
6073019809,Stable Moderate/Mixed Income
6073019904,Stable Moderate/Mixed Income
6073007200,High Student Population
6073008311,Stable/Advanced Exclusive
6037404901,At Risk of Becoming Exclusive
6037404903,Stable Moderate/Mixed Income
6037405203,Stable Moderate/Mixed Income
6037405301,Stable Moderate/Mixed Income
6073020021,Stable Moderate/Mixed Income
6073020026,Stable Moderate/Mixed Income
6037542103,Low-Income/Susceptible to Displacement
6073020710,At Risk of Becoming Exclusive
6073020107,Stable Moderate/Mixed Income
6073020109,Stable Moderate/Mixed Income
6073020207,Advanced Gentrification
6073021205,At Risk of Becoming Exclusive
6073020209,Low-Income/Susceptible to Displacement
6073020304,Stable/Advanced Exclusive
6073020306,Stable Moderate/Mixed Income
6037543905,Stable Moderate/Mixed Income
6037550000,At Risk of Becoming Exclusive
6037550300,Stable Moderate/Mixed Income
6037550601,Stable Moderate/Mixed Income
6037550700,At Risk of Becoming Exclusive
6037551101,Low-Income/Susceptible to Displacement
6037551202,Advanced Gentrification
6037920030,At Risk of Becoming Exclusive
6037800326,Stable/Advanced Exclusive
6037901004,Stable Moderate/Mixed Income
6037901010,Stable Moderate/Mixed Income
6037910812,Unavailable or Unreliable Data
6073020807,Stable/Advanced Exclusive
6073020809,At Risk of Becoming Exclusive
6073021304,Stable/Advanced Exclusive
6037571800,Stable/Advanced Exclusive
6037572001,Stable/Advanced Exclusive
6037573004,Low-Income/Susceptible to Displacement
6037531901,Low-Income/Susceptible to Displacement
6037532102,Stable Moderate/Mixed Income
6037532304,Early/Ongoing Gentrification
6037702802,Stable Moderate/Mixed Income
6037702901,Stable/Advanced Exclusive
6037703001,Becoming Exclusive
6037703100,At Risk of Becoming Exclusive
6037800202,Stable/Advanced Exclusive
6037800203,Stable/Advanced Exclusive
6037910813,At Risk of Becoming Exclusive
6037920017,At Risk of Becoming Exclusive
6037920020,Stable/Advanced Exclusive
6037920028,Stable/Advanced Exclusive
6073010112,Low-Income/Susceptible to Displacement
6073010402,Advanced Gentrification
6073010501,Becoming Exclusive
6073010900,Stable/Advanced Exclusive
6073011300,Stable/Advanced Exclusive
6073011602,Low-Income/Susceptible to Displacement
6037572301,Advanced Gentrification
6037572500,Ongoing Displacement
6037572900,Low-Income/Susceptible to Displacement
6037603400,Stable Moderate/Mixed Income
6073003202,Low-Income/Susceptible to Displacement
6073003207,At Risk of Becoming Exclusive
6073003213,At Risk of Becoming Exclusive
6073003111,Low-Income/Susceptible to Displacement
6073003114,At Risk of Becoming Exclusive
6073003201,At Risk of Becoming Exclusive
6037535804,Low-Income/Susceptible to Displacement
6037536102,Early/Ongoing Gentrification
6037536103,Stable Moderate/Mixed Income
6037536200,Low-Income/Susceptible to Displacement
6037540202,Low-Income/Susceptible to Displacement
6037540300,At Risk of Becoming Exclusive
6037540502,Low-Income/Susceptible to Displacement
6037603600,At Risk of Becoming Exclusive
6073021500,Stable/Advanced Exclusive
6073021600,At Risk of Becoming Exclusive
6073022100,Stable/Advanced Exclusive
6037551900,Stable Moderate/Mixed Income
6037552002,Stable Moderate/Mixed Income
6037552100,Low-Income/Susceptible to Displacement
6037552601,Stable Moderate/Mixed Income
6037552700,At Risk of Becoming Exclusive
6037403403,Stable/Advanced Exclusive
6037403408,Stable/Advanced Exclusive
6037403600,At Risk of Becoming Exclusive
6037403703,At Risk of Becoming Exclusive
6037403901,At Risk of Becoming Exclusive
6037403902,Stable Moderate/Mixed Income
6037404301,Advanced Gentrification
6037540901,Low-Income/Susceptible to Displacement
6037541002,Stable Moderate/Mixed Income
6037541200,Stable Moderate/Mixed Income
6037541605,Ongoing Displacement
6037541700,At Risk of Becoming Exclusive
6037551401,Stable Moderate/Mixed Income
6037551501,Stable Moderate/Mixed Income
6037404401,Stable Moderate/Mixed Income
6037404504,Low-Income/Susceptible to Displacement
6037404600,At Risk of Becoming Exclusive
6037535702,Early/Ongoing Gentrification
6037403401,Stable Moderate/Mixed Income
6073000900,Becoming Exclusive
6073001100,Becoming Exclusive
6073001600,Early/Ongoing Gentrification
6073020013,Stable/Advanced Exclusive
6073020015,Stable/Advanced Exclusive
6073020018,Low-Income/Susceptible to Displacement
6037181300,Stable Moderate/Mixed Income
6037183103,Becoming Exclusive
6037183220,Advanced Gentrification
6037183300,Advanced Gentrification
6037183510,Advanced Gentrification
6037183701,Early/Ongoing Gentrification
6037183702,Early/Ongoing Gentrification
6037183820,Low-Income/Susceptible to Displacement
6037185310,Becoming Exclusive
6037186100,Stable Moderate/Mixed Income
6037186203,Becoming Exclusive
6059099404,At Risk of Becoming Exclusive
6059099406,Stable Moderate/Mixed Income
6059099410,Stable Moderate/Mixed Income
6059099413,At Risk of Becoming Exclusive
6059099502,At Risk of Becoming Exclusive
6059099508,Stable Moderate/Mixed Income
6059099510,Low-Income/Susceptible to Displacement
6059099513,At Risk of Becoming Exclusive
6073013308,At Risk of Becoming Exclusive
6073013310,Stable/Advanced Exclusive
6037141700,Stable/Advanced Exclusive
6037143200,At Risk of Becoming Exclusive
6059110005,Stable Moderate/Mixed Income
6037191720,Early/Ongoing Gentrification
6037192002,Becoming Exclusive
6037192420,Advanced Gentrification
6073008313,Stable/Advanced Exclusive
6073008330,Stable/Advanced Exclusive
6073008335,Stable/Advanced Exclusive
6073008340,High Student Population
6073008343,High Student Population
6073008344,Stable/Advanced Exclusive
6059110006,Stable/Advanced Exclusive
6073019105,Stable/Advanced Exclusive
6073020307,At Risk of Becoming Exclusive
6073020500,Stable Moderate/Mixed Income
6073020602,At Risk of Becoming Exclusive
6073020705,At Risk of Becoming Exclusive
6073001700,Early/Ongoing Gentrification
6073004501,Advanced Gentrification
6073006802,Becoming Exclusive
6073007600,Becoming Exclusive
6073007701,Stable Moderate/Mixed Income
6073007907,Becoming Exclusive
6073008102,Stable/Advanced Exclusive
6073008301,Stable/Advanced Exclusive
6073011700,Low-Income/Susceptible to Displacement
6073019107,At Risk of Becoming Exclusive
6073012003,Stable Moderate/Mixed Income
6073008303,Stable/Advanced Exclusive
6073008310,Stable/Advanced Exclusive
6073008348,At Risk of Becoming Exclusive
6073020103,Stable/Advanced Exclusive
6073004300,Stable Moderate/Mixed Income
6073012102,Early/Ongoing Gentrification
6073012303,Low-Income/Susceptible to Displacement
6073008351,At Risk of Becoming Exclusive
6073008353,At Risk of Becoming Exclusive
6073008354,Stable/Advanced Exclusive
6073008359,Stable Moderate/Mixed Income
6073008363,High Student Population
6073003301,Low-Income/Susceptible to Displacement
6073003305,At Risk of Gentrification
6073003404,Ongoing Displacement
6073003602,Advanced Gentrification
6073003603,Advanced Gentrification
6073015501,Stable Moderate/Mixed Income
6073015601,At Risk of Becoming Exclusive
6073015902,Ongoing Displacement
6073016100,Stable Moderate/Mixed Income
6073016201,At Risk of Becoming Exclusive
6037504102,Unavailable or Unreliable Data
6037670702,Stable/Advanced Exclusive
6037700700,Stable/Advanced Exclusive
6037700801,Stable Moderate/Mixed Income
6037700901,At Risk of Becoming Exclusive
6037701000,Stable/Advanced Exclusive
6037701304,Stable/Advanced Exclusive
6037701502,Stable Moderate/Mixed Income
6037402903,Stable Moderate/Mixed Income
6037403200,Unavailable or Unreliable Data
6037532605,Low-Income/Susceptible to Displacement
6037532606,Advanced Gentrification
6037533104,Low-Income/Susceptible to Displacement
6037533201,Low-Income/Susceptible to Displacement
6059110402,At Risk of Becoming Exclusive
6059110603,Low-Income/Susceptible to Displacement
6037407101,Stable Moderate/Mixed Income
6037407302,At Risk of Becoming Exclusive
6073009304,Stable Moderate/Mixed Income
6037407501,Stable Moderate/Mixed Income
6037407602,Stable Moderate/Mixed Income
6073009400,Low-Income/Susceptible to Displacement
6073009507,At Risk of Becoming Exclusive
6073009510,Low-Income/Susceptible to Displacement
6073009511,Advanced Gentrification
6073009704,At Risk of Becoming Exclusive
6073009802,Stable Moderate/Mixed Income
6073010001,At Risk of Becoming Exclusive
6073010003,Stable Moderate/Mixed Income
6073010005,Low-Income/Susceptible to Displacement
6037403304,Stable/Advanced Exclusive
6037403316,Stable Moderate/Mixed Income
6037403318,At Risk of Becoming Exclusive
6037403321,Stable/Advanced Exclusive
6037533300,Low-Income/Susceptible to Displacement
6037670500,Stable/Advanced Exclusive
6037670701,Stable/Advanced Exclusive
6037554404,Early/Ongoing Gentrification
6037555103,At Risk of Becoming Exclusive
6037555202,Stable/Advanced Exclusive
6037570003,Becoming Exclusive
6037570301,Low-Income/Susceptible to Displacement
6037570402,At Risk of Becoming Exclusive
6037901102,At Risk of Becoming Exclusive
6059980000,High Student Population
6037403325,Stable/Advanced Exclusive
6037910001,Low-Income/Susceptible to Displacement
6037143700,Stable/Advanced Exclusive
6037143902,Stable/Advanced Exclusive
6037910205,At Risk of Becoming Exclusive
6037910207,Stable Moderate/Mixed Income
6037910402,At Risk of Gentrification
6037910403,At Risk of Gentrification
6059099601,Low-Income/Susceptible to Displacement
6037576200,Early/Ongoing Gentrification
6037576302,Ongoing Displacement
6037576501,Early/Ongoing Gentrification
6037576502,Early/Ongoing Gentrification
6059099701,Low-Income/Susceptible to Displacement
6059099801,Low-Income/Susceptible to Displacement
6059099803,Low-Income/Susceptible to Displacement
6059099906,Stable/Advanced Exclusive
6059088001,Stable Moderate/Mixed Income
6059088905,Low-Income/Susceptible to Displacement
6059089001,Stable Moderate/Mixed Income
6059089105,Stable Moderate/Mixed Income
6059099203,Stable Moderate/Mixed Income
6059110012,Stable/Advanced Exclusive
6037530003,Stable Moderate/Mixed Income
6037530101,Low-Income/Susceptible to Displacement
6037530102,Low-Income/Susceptible to Displacement
6037530500,Low-Income/Susceptible to Displacement
6037530602,Advanced Gentrification
6037530801,Low-Income/Susceptible to Displacement
6037531101,Early/Ongoing Gentrification
6037531102,Early/Ongoing Gentrification
6037531302,Low-Income/Susceptible to Displacement
6037600702,Stable Moderate/Mixed Income
6037600703,At Risk of Becoming Exclusive
6037576901,Low-Income/Susceptible to Displacement
6037576904,Early/Ongoing Gentrification
6037577200,Becoming Exclusive
6037577602,At Risk of Becoming Exclusive
6059110015,Stable/Advanced Exclusive
6059110111,Stable/Advanced Exclusive
6059110115,Stable Moderate/Mixed Income
6059110201,Stable Moderate/Mixed Income
6059110301,Stable Moderate/Mixed Income
6037503602,At Risk of Becoming Exclusive
6037503702,Stable Moderate/Mixed Income
6037503801,At Risk of Becoming Exclusive
6037600202,Low-Income/Susceptible to Displacement
6037600303,Low-Income/Susceptible to Displacement
6037504002,At Risk of Becoming Exclusive
6037294830,Low-Income/Susceptible to Displacement
6037920312,Stable Moderate/Mixed Income
6037920330,At Risk of Becoming Exclusive
6037920332,High Student Population
6037920334,At Risk of Becoming Exclusive
6037930101,Unavailable or Unreliable Data
6037980002,Unavailable or Unreliable Data
6037980004,Unavailable or Unreliable Data
6037980009,High Student Population
6037980010,Unavailable or Unreliable Data
6037296300,Stable Moderate/Mixed Income
6037920116,Stable/Advanced Exclusive
6037920119,Stable/Advanced Exclusive
6073000600,At Risk of Becoming Exclusive
6037433101,Low-Income/Susceptible to Displacement
6037433305,Low-Income/Susceptible to Displacement
6037433401,Early/Ongoing Gentrification
6037433504,Low-Income/Susceptible to Displacement
6037920200,Unavailable or Unreliable Data
6037670326,Stable/Advanced Exclusive
6037670403,Stable/Advanced Exclusive
6037297000,At Risk of Becoming Exclusive
6037297202,Stable Moderate/Mixed Income
6037297300,Stable Moderate/Mixed Income
6037297602,Stable Moderate/Mixed Income
6037535607,Low-Income/Susceptible to Displacement
6037434004,Stable Moderate/Mixed Income
6037460100,Stable/Advanced Exclusive
6037571703,Low-Income/Susceptible to Displacement
6037531503,Low-Income/Susceptible to Displacement
6037531702,Ongoing Displacement
6037407002,Stable Moderate/Mixed Income
6037533403,Advanced Gentrification
6037533602,Ongoing Displacement
6037296402,Stable Moderate/Mixed Income
6037920108,Unavailable or Unreliable Data
6037920112,Stable/Advanced Exclusive
6037533701,Low-Income/Susceptible to Displacement
6037533703,Low-Income/Susceptible to Displacement
6037533901,Early/Ongoing Gentrification
6037534001,Early/Ongoing Gentrification
6037535101,Low-Income/Susceptible to Displacement
6037535400,Low-Income/Susceptible to Displacement
