GEOID,Typology
6075021500,Becoming Exclusive
6077002100,Low-Income/Susceptible to Displacement
6041128200,Stable/Advanced Exclusive
6041130201,Stable Moderate/Mixed Income
6067008135,Low-Income/Susceptible to Displacement
6013392200,At Risk of Becoming Exclusive
6113010302,Stable Moderate/Mixed Income
6067008137,Low-Income/Susceptible to Displacement
6067008142,Low-Income/Susceptible to Displacement
6067008144,At Risk of Becoming Exclusive
6067008145,At Risk of Becoming Exclusive
6067008210,At Risk of Becoming Exclusive
6067008402,At Risk of Becoming Exclusive
6067008801,Stable Moderate/Mixed Income
6067009201,Low-Income/Susceptible to Displacement
6067009308,Stable Moderate/Mixed Income
6067009311,At Risk of Becoming Exclusive
6067009317,At Risk of Becoming Exclusive
6067009320,Low-Income/Susceptible to Displacement
6067009323,At Risk of Becoming Exclusive
6085508202,Stable Moderate/Mixed Income
6085508204,Stable Moderate/Mixed Income
6013313205,Stable Moderate/Mixed Income
6013302008,Stable Moderate/Mixed Income
6075030400,At Risk of Becoming Exclusive
6075030500,Stable Moderate/Mixed Income
6075030700,Stable/Advanced Exclusive
6075030900,Stable/Advanced Exclusive
6075031302,Advanced Gentrification
6075032601,Stable Moderate/Mixed Income
6075032700,Stable Moderate/Mixed Income
6075033000,Stable Moderate/Mixed Income
6077002202,Low-Income/Susceptible to Displacement
6077002401,Low-Income/Susceptible to Displacement
6067008703,Stable Moderate/Mixed Income
6077003307,Low-Income/Susceptible to Displacement
6077003308,Low-Income/Susceptible to Displacement
6077003403,Low-Income/Susceptible to Displacement
6077003407,Low-Income/Susceptible to Displacement
6077003500,At Risk of Becoming Exclusive
6055201500,Stable Moderate/Mixed Income
6055201601,Low-Income/Susceptible to Displacement
6041113000,At Risk of Becoming Exclusive
6013319000,At Risk of Becoming Exclusive
6013320003,Stable Moderate/Mixed Income
6013320004,Stable Moderate/Mixed Income
6013321200,Stable Moderate/Mixed Income
6095250601,Stable Moderate/Mixed Income
6095250605,Stable Moderate/Mixed Income
6081608900,Stable Moderate/Mixed Income
6081609100,Stable Moderate/Mixed Income
6055201700,Stable Moderate/Mixed Income
6087122002,At Risk of Becoming Exclusive
6055201900,Stable Moderate/Mixed Income
6067000400,Ongoing Displacement
6067000600,At Risk of Gentrification
6067001300,Ongoing Displacement
6067001500,Stable Moderate/Mixed Income
6067001600,Stable Moderate/Mixed Income
6067002100,Early/Ongoing Gentrification
6077003803,Low-Income/Susceptible to Displacement
6087121600,Low-Income/Susceptible to Displacement
6085509401,Stable Moderate/Mixed Income
6087122003,At Risk of Becoming Exclusive
6095252102,Stable Moderate/Mixed Income
6095252104,Stable Moderate/Mixed Income
6095252107,At Risk of Becoming Exclusive
6081601100,Stable Moderate/Mixed Income
6081601200,At Risk of Becoming Exclusive
6087122500,Low-Income/Susceptible to Displacement
6067005404,Stable Moderate/Mixed Income
6085504411,Stable Moderate/Mixed Income
6085504416,Stable Moderate/Mixed Income
6085504417,Unavailable or Unreliable Data
6081606400,Becoming Exclusive
6081606700,Stable/Advanced Exclusive
6081609602,At Risk of Becoming Exclusive
6081609603,Stable/Advanced Exclusive
6067005301,At Risk of Gentrification
6067005403,Stable Moderate/Mixed Income
6081606900,Stable Moderate/Mixed Income
6077004001,Ongoing Displacement
6095252903,At Risk of Becoming Exclusive
6095252909,At Risk of Becoming Exclusive
6085509403,Stable Moderate/Mixed Income
6085509700,Stable Moderate/Mixed Income
6085509801,Stable Moderate/Mixed Income
6085510001,Stable/Advanced Exclusive
6085510200,Stable/Advanced Exclusive
6085510400,Stable/Advanced Exclusive
6085510500,Stable/Advanced Exclusive
6085511000,Stable/Advanced Exclusive
6095252913,Stable Moderate/Mixed Income
6087122201,Stable Moderate/Mixed Income
6087122300,Stable Moderate/Mixed Income
6087123300,Stable Moderate/Mixed Income
6095250400,Low-Income/Susceptible to Displacement
6095250502,At Risk of Becoming Exclusive
6013345203,Stable/Advanced Exclusive
6013346101,Stable/Advanced Exclusive
6013340002,At Risk of Becoming Exclusive
6013343001,Stable Moderate/Mixed Income
6013345103,Stable/Advanced Exclusive
6013345108,At Risk of Becoming Exclusive
6013345111,Stable Moderate/Mixed Income
6013345113,Stable/Advanced Exclusive
6055200400,Stable Moderate/Mixed Income
6013337100,Stable Moderate/Mixed Income
6001450701,Stable/Advanced Exclusive
6013338101,Stable Moderate/Mixed Income
6013338201,Stable Moderate/Mixed Income
6013338301,Stable/Advanced Exclusive
6013340001,Stable Moderate/Mixed Income
6013322000,Stable Moderate/Mixed Income
6013325000,Stable Moderate/Mixed Income
6013326000,At Risk of Becoming Exclusive
6013331000,Low-Income/Susceptible to Displacement
6013333101,Stable Moderate/Mixed Income
6013334001,At Risk of Becoming Exclusive
6013334006,Stable Moderate/Mixed Income
6013336101,Low-Income/Susceptible to Displacement
6001437000,At Risk of Becoming Exclusive
6001451601,At Risk of Becoming Exclusive
6001437101,Stable Moderate/Mixed Income
6001437701,Low-Income/Susceptible to Displacement
6001437900,Stable Moderate/Mixed Income
6001451504,Stable Moderate/Mixed Income
6001440336,Stable Moderate/Mixed Income
6001441100,Stable Moderate/Mixed Income
6001441401,Stable Moderate/Mixed Income
6001442200,Stable/Advanced Exclusive
6001435400,Early/Ongoing Gentrification
6001435602,Stable Moderate/Mixed Income
6001435800,Stable Moderate/Mixed Income
6001436402,Stable Moderate/Mixed Income
6001436601,At Risk of Becoming Exclusive
6001431100,Stable Moderate/Mixed Income
6001431200,Stable Moderate/Mixed Income
6001434000,Low-Income/Susceptible to Displacement
6001425104,Low-Income/Susceptible to Displacement
6001426100,Stable/Advanced Exclusive
6001427600,Low-Income/Susceptible to Displacement
6001427800,Stable Moderate/Mixed Income
6001428301,Becoming Exclusive
6001404400,Stable/Advanced Exclusive
6001421800,Becoming Exclusive
6001422300,Low-Income/Susceptible to Displacement
6001422500,High Student Population
6001422600,High Student Population
6001423500,Low-Income/Susceptible to Displacement
6001438100,Stable Moderate/Mixed Income
6001438203,Low-Income/Susceptible to Displacement
6001440200,Stable Moderate/Mixed Income
6001440301,Stable Moderate/Mixed Income
6001403501,Early/Ongoing Gentrification
6001403701,Advanced Gentrification
6001404000,Stable Moderate/Mixed Income
6001404200,Stable/Advanced Exclusive
6001451404,Low-Income/Susceptible to Displacement
6001406601,Low-Income/Susceptible to Displacement
6001406800,Becoming Exclusive
6001407000,Low-Income/Susceptible to Displacement
6001407200,At Risk of Gentrification
6001420200,Becoming Exclusive
6001420400,High Student Population
6001421100,Stable/Advanced Exclusive
6001421300,Becoming Exclusive
6001421600,Stable Moderate/Mixed Income
6001407900,Becoming Exclusive
6001408200,Low-Income/Susceptible to Displacement
6001409400,Low-Income/Susceptible to Displacement
6001409600,At Risk of Gentrification
6001409700,Low-Income/Susceptible to Displacement
6001410400,Low-Income/Susceptible to Displacement
6001420100,Becoming Exclusive
6001423601,Becoming Exclusive
6001423700,High Student Population
6001424002,Advanced Gentrification
6001425102,Advanced Gentrification
6001442400,Stable Moderate/Mixed Income
6001442602,Stable Moderate/Mixed Income
6001442800,Stable Moderate/Mixed Income
6001443102,Stable/Advanced Exclusive
6001443105,Stable/Advanced Exclusive
6001443321,Stable Moderate/Mixed Income
6001404501,Stable/Advanced Exclusive
6001404900,Becoming Exclusive
6001405100,Stable/Advanced Exclusive
6001405401,At Risk of Gentrification
6001408600,Low-Income/Susceptible to Displacement
6001408900,Low-Income/Susceptible to Displacement
6001428700,Advanced Gentrification
6001430102,Stable Moderate/Mixed Income
6001441503,Stable/Advanced Exclusive
6001441523,Stable Moderate/Mixed Income
6001441601,Stable Moderate/Mixed Income
6001441700,Stable Moderate/Mixed Income
6001441925,Stable Moderate/Mixed Income
6001442000,Stable/Advanced Exclusive
6001430200,Stable Moderate/Mixed Income
6001405600,Early/Ongoing Gentrification
6001405800,At Risk of Gentrification
6001406000,At Risk of Gentrification
6001406201,At Risk of Gentrification
6001430400,Stable Moderate/Mixed Income
6001450745,Stable Moderate/Mixed Income
6001450750,Unavailable or Unreliable Data
6001451201,Stable Moderate/Mixed Income
6001451202,At Risk of Becoming Exclusive
6001440307,Low-Income/Susceptible to Displacement
6001440334,Stable Moderate/Mixed Income
6001444100,At Risk of Becoming Exclusive
6001444500,Stable Moderate/Mixed Income
6001450200,Becoming Exclusive
6001450400,Stable Moderate/Mixed Income
6001450603,Stable/Advanced Exclusive
6001450606,Stable/Advanced Exclusive
6001403300,Low-Income/Susceptible to Displacement
6001428100,Stable Moderate/Mixed Income
6075010800,Becoming Exclusive
6067008403,At Risk of Becoming Exclusive
6085505402,Stable Moderate/Mixed Income
6075022901,Advanced Gentrification
6085503315,At Risk of Becoming Exclusive
6067007701,Low-Income/Susceptible to Displacement
6067001800,Early/Ongoing Gentrification
6077003216,Low-Income/Susceptible to Displacement
6087121300,At Risk of Becoming Exclusive
6077005208,Stable Moderate/Mixed Income
6113011400,Low-Income/Susceptible to Displacement
6001440331,Becoming Exclusive
6001441921,Advanced Gentrification
6001443104,Stable/Advanced Exclusive
6001444601,Stable Moderate/Mixed Income
6001450746,Stable Moderate/Mixed Income
6001451403,Stable Moderate/Mixed Income
6001410000,Stable Moderate/Mixed Income
6001422400,High Student Population
6001423602,High Student Population
6001426200,Stable/Advanced Exclusive
6001432400,Low-Income/Susceptible to Displacement
6001432700,At Risk of Becoming Exclusive
6001401000,Early/Ongoing Gentrification
6001401500,Early/Ongoing Gentrification
6001403900,Advanced Gentrification
6001404700,Stable/Advanced Exclusive
6001433104,Early/Ongoing Gentrification
6001433600,Low-Income/Susceptible to Displacement
6001437102,Low-Income/Susceptible to Displacement
6001438201,Low-Income/Susceptible to Displacement
6001407800,High Student Population
6001408800,Low-Income/Susceptible to Displacement
6001406700,Stable Moderate/Mixed Income
6013349000,Stable Moderate/Mixed Income
6013356001,At Risk of Becoming Exclusive
6013359202,At Risk of Becoming Exclusive
6055200503,Low-Income/Susceptible to Displacement
6085511909,Stable/Advanced Exclusive
6075010100,Low-Income/Susceptible to Displacement
6075023200,Low-Income/Susceptible to Displacement
6075026100,Stable Moderate/Mixed Income
6085512035,Stable Moderate/Mixed Income
6085512510,Stable Moderate/Mixed Income
6013304001,Unavailable or Unreliable Data
6013313103,Stable Moderate/Mixed Income
6013318000,At Risk of Becoming Exclusive
6001410100,Low-Income/Susceptible to Displacement
6013323000,Stable Moderate/Mixed Income
6001408100,At Risk of Becoming Exclusive
6001451101,Stable/Advanced Exclusive
6085508508,Stable Moderate/Mixed Income
6081608600,Stable Moderate/Mixed Income
6077003113,Low-Income/Susceptible to Displacement
6095250501,At Risk of Becoming Exclusive
6085503332,Stable Moderate/Mixed Income
6085503507,At Risk of Becoming Exclusive
6085508001,Stable/Advanced Exclusive
6067009606,Low-Income/Susceptible to Displacement
6085500200,At Risk of Becoming Exclusive
6085502002,Stable Moderate/Mixed Income
6075012800,At Risk of Becoming Exclusive
6075015100,Advanced Gentrification
6075016802,Stable Moderate/Mixed Income
6087100100,At Risk of Becoming Exclusive
6087110200,Low-Income/Susceptible to Displacement
6095252000,At Risk of Becoming Exclusive
6095252305,At Risk of Becoming Exclusive
6095252311,Stable Moderate/Mixed Income
6095252607,Low-Income/Susceptible to Displacement
6081611400,Stable/Advanced Exclusive
6085509109,Stable/Advanced Exclusive
6085510600,Stable Moderate/Mixed Income
6085511907,Stable/Advanced Exclusive
6085512020,Stable Moderate/Mixed Income
6085512031,Stable Moderate/Mixed Income
6085512100,At Risk of Becoming Exclusive
6085504602,Stable Moderate/Mixed Income
6085504806,Stable Moderate/Mixed Income
6097150800,At Risk of Becoming Exclusive
6097151309,At Risk of Becoming Exclusive
6077003209,At Risk of Becoming Exclusive
6077003306,Low-Income/Susceptible to Displacement
6077004105,Stable Moderate/Mixed Income
6077005001,Stable Moderate/Mixed Income
6077005124,Low-Income/Susceptible to Displacement
6077005207,Stable Moderate/Mixed Income
6077005502,Stable Moderate/Mixed Income
6087121700,At Risk of Becoming Exclusive
6087123100,Low-Income/Susceptible to Displacement
6097151700,Stable Moderate/Mixed Income
6097152701,At Risk of Becoming Exclusive
6085512309,Stable Moderate/Mixed Income
6085512313,Stable Moderate/Mixed Income
6075026404,Early/Ongoing Gentrification
6113010402,Unavailable or Unreliable Data
6077003215,Low-Income/Susceptible to Displacement
6077003602,Low-Income/Susceptible to Displacement
6013354002,Stable/Advanced Exclusive
6013355111,Stable Moderate/Mixed Income
6013336202,Low-Income/Susceptible to Displacement
6013339002,Stable Moderate/Mixed Income
6013345112,Stable/Advanced Exclusive
6095253500,Low-Income/Susceptible to Displacement
6013346102,Stable/Advanced Exclusive
6013352202,At Risk of Becoming Exclusive
6055200301,Stable Moderate/Mixed Income
6055201007,Stable Moderate/Mixed Income
6067005204,Stable Moderate/Mixed Income
6067007802,Stable Moderate/Mixed Income
6067008127,Low-Income/Susceptible to Displacement
6081608013,Stable/Advanced Exclusive
6097150611,Stable Moderate/Mixed Income
6081613000,Stable/Advanced Exclusive
6085502702,Stable Moderate/Mixed Income
6085503213,Advanced Gentrification
6085503324,Stable Moderate/Mixed Income
6085503511,At Risk of Becoming Exclusive
6085503804,Stable Moderate/Mixed Income
6085504410,At Risk of Becoming Exclusive
6095252904,At Risk of Becoming Exclusive
6095253404,Stable Moderate/Mixed Income
6013314103,Low-Income/Susceptible to Displacement
6095253203,Low-Income/Susceptible to Displacement
6085507402,Stable/Advanced Exclusive
6085508301,Stable/Advanced Exclusive
6085505007,At Risk of Becoming Exclusive
6085506603,Stable Moderate/Mixed Income
6085507302,Stable/Advanced Exclusive
6085507805,Stable/Advanced Exclusive
6085505203,High Student Population
6085505304,Stable Moderate/Mixed Income
6085506503,Stable Moderate/Mixed Income
6085506802,Stable/Advanced Exclusive
6081602000,Stable Moderate/Mixed Income
6081602500,Stable Moderate/Mixed Income
6081603000,Stable Moderate/Mixed Income
6081604200,Becoming Exclusive
6081605500,Stable Moderate/Mixed Income
6081606800,Stable/Advanced Exclusive
6081608700,At Risk of Becoming Exclusive
6081609601,Stable/Advanced Exclusive
6081610304,Stable/Advanced Exclusive
6041102203,Low-Income/Susceptible to Displacement
6075020200,Becoming Exclusive
6075022802,Advanced Gentrification
6075025200,Stable Moderate/Mixed Income
6075026403,Stable Moderate/Mixed Income
6067008209,At Risk of Becoming Exclusive
6081600401,Stable Moderate/Mixed Income
6095252103,At Risk of Becoming Exclusive
6075030800,Stable/Advanced Exclusive
6075035400,Stable Moderate/Mixed Income
6077000801,Advanced Gentrification
6077002201,Low-Income/Susceptible to Displacement
6077002701,Low-Income/Susceptible to Displacement
6077003109,Low-Income/Susceptible to Displacement
6001435104,Stable Moderate/Mixed Income
6001436602,Advanced Gentrification
6041125000,At Risk of Becoming Exclusive
6067008908,Low-Income/Susceptible to Displacement
6095252310,Stable Moderate/Mixed Income
6001444602,Stable Moderate/Mixed Income
6001450601,Stable/Advanced Exclusive
6001450742,At Risk of Becoming Exclusive
6041108200,At Risk of Becoming Exclusive
6041115000,Stable/Advanced Exclusive
6095252317,Stable Moderate/Mixed Income
6095252802,Ongoing Displacement
6097150607,Stable Moderate/Mixed Income
6097151301,Low-Income/Susceptible to Displacement
6077005307,Low-Income/Susceptible to Displacement
6067008704,Unavailable or Unreliable Data
6067009322,At Risk of Becoming Exclusive
6055200602,Low-Income/Susceptible to Displacement
6075035202,Stable Moderate/Mixed Income
6085505800,Stable Moderate/Mixed Income
6085506301,Stable Moderate/Mixed Income
6075016900,At Risk of Becoming Exclusive
6113010508,High Student Population
6085507100,At Risk of Becoming Exclusive
6085507702,Stable/Advanced Exclusive
6077004902,Low-Income/Susceptible to Displacement
6075011000,Advanced Gentrification
6075012601,Becoming Exclusive
6075020900,Advanced Gentrification
6067003700,At Risk of Gentrification
6067005002,At Risk of Gentrification
6077003802,Advanced Gentrification
6075026402,Advanced Gentrification
6075060700,Advanced Gentrification
6075980600,Low-Income/Susceptible to Displacement
6077000900,Low-Income/Susceptible to Displacement
6075022600,Stable/Advanced Exclusive
6075025702,Low-Income/Susceptible to Displacement
6077004202,Advanced Gentrification
6077003305,Low-Income/Susceptible to Displacement
6067007103,Unavailable or Unreliable Data
6067007421,At Risk of Becoming Exclusive
6067005601,Low-Income/Susceptible to Displacement
6067006701,At Risk of Gentrification
6067007013,Low-Income/Susceptible to Displacement
6085503329,Stable/Advanced Exclusive
6085503510,At Risk of Becoming Exclusive
6067007504,Advanced Gentrification
6077005119,Stable Moderate/Mixed Income
6013304003,Stable Moderate/Mixed Income
6081600900,At Risk of Becoming Exclusive
6081601604,At Risk of Becoming Exclusive
6013308002,At Risk of Becoming Exclusive
6067000800,Low-Income/Susceptible to Displacement
6081604400,Stable Moderate/Mixed Income
6081606500,Stable/Advanced Exclusive
6081607500,At Risk of Becoming Exclusive
6081609202,Stable Moderate/Mixed Income
6113010501,High Student Population
6075032801,Becoming Exclusive
6067003101,Low-Income/Susceptible to Displacement
6067008005,At Risk of Becoming Exclusive
6055201003,Stable Moderate/Mixed Income
6055201402,Stable/Advanced Exclusive
6097151305,Low-Income/Susceptible to Displacement
6001404600,Stable/Advanced Exclusive
6001407500,At Risk of Gentrification
6001408700,Low-Income/Susceptible to Displacement
6001409900,Stable Moderate/Mixed Income
6001433400,Stable Moderate/Mixed Income
6001435500,Low-Income/Susceptible to Displacement
6001440100,Stable Moderate/Mixed Income
6001441200,Stable Moderate/Mixed Income
6013379000,At Risk of Gentrification
6001450102,Stable/Advanced Exclusive
6013302006,Stable Moderate/Mixed Income
6013314102,Low-Income/Susceptible to Displacement
6013336102,Low-Income/Susceptible to Displacement
6013341000,Stable Moderate/Mixed Income
6097151504,Stable Moderate/Mixed Income
6097152400,At Risk of Becoming Exclusive
6097153200,Low-Income/Susceptible to Displacement
6097153705,Low-Income/Susceptible to Displacement
6001450752,Unavailable or Unreliable Data
6013357000,Stable Moderate/Mixed Income
6013370000,Becoming Exclusive
6055200302,Stable Moderate/Mixed Income
6013355112,Stable/Advanced Exclusive
6067001400,Low-Income/Susceptible to Displacement
6067002900,Ongoing Displacement
6067004012,At Risk of Becoming Exclusive
6067004300,Low-Income/Susceptible to Displacement
6067004801,Low-Income/Susceptible to Displacement
6067005506,Low-Income/Susceptible to Displacement
6067005803,At Risk of Becoming Exclusive
6067006400,At Risk of Gentrification
6067007104,Unavailable or Unreliable Data
6067007406,Low-Income/Susceptible to Displacement
6067008008,Stable Moderate/Mixed Income
6113010102,Low-Income/Susceptible to Displacement
6113010704,High Student Population
6113011002,At Risk of Becoming Exclusive
6001441924,Stable Moderate/Mixed Income
6067008129,Low-Income/Susceptible to Displacement
6013355306,At Risk of Becoming Exclusive
6001402400,At Risk of Gentrification
6001403800,Becoming Exclusive
6097151601,Stable Moderate/Mixed Income
6013317000,Low-Income/Susceptible to Displacement
6077003213,Low-Income/Susceptible to Displacement
6001420600,Becoming Exclusive
6001442301,Advanced Gentrification
6013307101,Low-Income/Susceptible to Displacement
6113011101,Low-Income/Susceptible to Displacement
6001438204,Stable Moderate/Mixed Income
6001440332,Stable/Advanced Exclusive
6001441402,Stable Moderate/Mixed Income
6067008509,Stable Moderate/Mixed Income
6113010509,High Student Population
6077003405,Low-Income/Susceptible to Displacement
6001409800,Stable Moderate/Mixed Income
6001436900,Low-Income/Susceptible to Displacement
6001450502,Stable/Advanced Exclusive
6013369001,At Risk of Gentrification
6041118100,Stable/Advanced Exclusive
6067005904,Early/Ongoing Gentrification
6067007427,Stable Moderate/Mixed Income
6081606100,Stable Moderate/Mixed Income
6075017102,Stable Moderate/Mixed Income
6075033100,Stable Moderate/Mixed Income
6041116000,At Risk of Becoming Exclusive
6095252908,At Risk of Becoming Exclusive
6087121100,At Risk of Becoming Exclusive
6095252502,Low-Income/Susceptible to Displacement
6081613502,Stable/Advanced Exclusive
6085503218,Low-Income/Susceptible to Displacement
6085508101,Stable/Advanced Exclusive
6055200201,Advanced Gentrification
6001443103,Stable/Advanced Exclusive
6001444302,Stable Moderate/Mixed Income
6001450751,Unavailable or Unreliable Data
6001451506,Stable Moderate/Mixed Income
6085501000,Low-Income/Susceptible to Displacement
6085501800,Stable Moderate/Mixed Income
6085502903,Stable/Advanced Exclusive
6085503204,Low-Income/Susceptible to Displacement
6085502400,At Risk of Becoming Exclusive
6085504507,At Risk of Becoming Exclusive
6067004006,Low-Income/Susceptible to Displacement
6067004203,At Risk of Gentrification
6067007019,Unavailable or Unreliable Data
6067008504,At Risk of Becoming Exclusive
6041119100,Stable/Advanced Exclusive
6013338204,Becoming Exclusive
6095252702,At Risk of Becoming Exclusive
6097152300,Becoming Exclusive
6097153006,Low-Income/Susceptible to Displacement
6001408300,Becoming Exclusive
6001421900,Stable Moderate/Mixed Income
6001423400,Advanced Gentrification
6001427700,Becoming Exclusive
6013343003,Stable/Advanced Exclusive
6013345115,Stable/Advanced Exclusive
6013347000,Stable/Advanced Exclusive
6113010510,High Student Population
6001402200,Early/Ongoing Gentrification
6013345202,At Risk of Becoming Exclusive
6013351200,Stable/Advanced Exclusive
6113010608,High Student Population
6001430300,Stable Moderate/Mixed Income
6001404102,Stable Moderate/Mixed Income
6095252105,At Risk of Becoming Exclusive
6095250900,At Risk of Gentrification
6095251802,At Risk of Gentrification
6095252914,Stable Moderate/Mixed Income
6095253206,Stable Moderate/Mixed Income
6097150304,At Risk of Becoming Exclusive
6097150901,Low-Income/Susceptible to Displacement
6067009106,Low-Income/Susceptible to Displacement
6067009332,Stable Moderate/Mixed Income
6087120600,At Risk of Becoming Exclusive
6013321102,Stable Moderate/Mixed Income
6113011206,At Risk of Becoming Exclusive
6013361000,Stable Moderate/Mixed Income
6013378000,At Risk of Becoming Exclusive
6013389100,Becoming Exclusive
6001406900,Stable Moderate/Mixed Income
6013356002,At Risk of Becoming Exclusive
6067008913,Low-Income/Susceptible to Displacement
6067009601,Low-Income/Susceptible to Displacement
6067009622,Stable Moderate/Mixed Income
6041101100,At Risk of Becoming Exclusive
6041104300,Stable Moderate/Mixed Income
6013335000,At Risk of Becoming Exclusive
6097150305,Low-Income/Susceptible to Displacement
6067009616,At Risk of Becoming Exclusive
6075020600,At Risk of Becoming Exclusive
6041109002,Becoming Exclusive
6075016000,Low-Income/Susceptible to Displacement
6067009634,Low-Income/Susceptible to Displacement
6041124200,Stable/Advanced Exclusive
6067007001,Low-Income/Susceptible to Displacement
6067007204,Low-Income/Susceptible to Displacement
6067007501,Low-Income/Susceptible to Displacement
6067007702,At Risk of Becoming Exclusive
6067008141,Low-Income/Susceptible to Displacement
6067008404,Ongoing Displacement
6067008912,At Risk of Becoming Exclusive
6067009010,Low-Income/Susceptible to Displacement
6081601902,Stable Moderate/Mixed Income
6081608004,Stable/Advanced Exclusive
6081609400,Stable/Advanced Exclusive
6081610500,Stable Moderate/Mixed Income
6081612500,Stable/Advanced Exclusive
6081601700,Becoming Exclusive
6081603300,At Risk of Becoming Exclusive
6081604800,Becoming Exclusive
6075025500,Stable Moderate/Mixed Income
6075011700,Early/Ongoing Gentrification
6075013102,Becoming Exclusive
6075015200,At Risk of Becoming Exclusive
6075016600,Becoming Exclusive
6001430500,At Risk of Becoming Exclusive
6001436401,Stable Moderate/Mixed Income
6001981900,Unavailable or Unreliable Data
6075026303,Stable Moderate/Mixed Income
6075035201,Advanced Gentrification
6075060400,Low-Income/Susceptible to Displacement
6077000300,Ongoing Displacement
6077002402,Low-Income/Susceptible to Displacement
6077003108,Low-Income/Susceptible to Displacement
6077003203,Low-Income/Susceptible to Displacement
6077003801,Advanced Gentrification
6077005109,Low-Income/Susceptible to Displacement
6077005133,Stable Moderate/Mixed Income
6075980200,Unavailable or Unreliable Data
6085506305,Low-Income/Susceptible to Displacement
6085507002,Stable/Advanced Exclusive
6085508505,Stable Moderate/Mixed Income
6085509302,Stable Moderate/Mixed Income
6085502301,Becoming Exclusive
6085502908,Stable Moderate/Mixed Income
6085503327,At Risk of Becoming Exclusive
6085503703,Low-Income/Susceptible to Displacement
6085504101,At Risk of Becoming Exclusive
6085504805,Stable Moderate/Mixed Income
6085505100,Stable Moderate/Mixed Income
6097153502,Stable Moderate/Mixed Income
6085500902,High Student Population
6085511701,Stable/Advanced Exclusive
6085512005,Stable/Advanced Exclusive
6085512047,Stable/Advanced Exclusive
6085512308,Stable/Advanced Exclusive
6085512017,Stable Moderate/Mixed Income
6085508102,Stable/Advanced Exclusive
6085509000,Stable Moderate/Mixed Income
6085509303,Stable Moderate/Mixed Income
6085509901,Stable/Advanced Exclusive
6085511608,High Student Population
6085511912,Stable/Advanced Exclusive
6001436000,Stable Moderate/Mixed Income
6067001900,Early/Ongoing Gentrification
6067004100,At Risk of Gentrification
6067004501,At Risk of Gentrification
6067005402,Low-Income/Susceptible to Displacement
6067006002,Low-Income/Susceptible to Displacement
6001422800,High Student Population
6001435200,At Risk of Becoming Exclusive
6001440308,Stable Moderate/Mixed Income
6001407400,At Risk of Gentrification
6081613300,Stable/Advanced Exclusive
6013336201,Low-Income/Susceptible to Displacement
6013360200,Stable Moderate/Mixed Income
6087121800,At Risk of Becoming Exclusive
6085512402,At Risk of Becoming Exclusive
6087100400,High Student Population
6067008208,Low-Income/Susceptible to Displacement
6001422000,Stable Moderate/Mixed Income
6001427300,Advanced Gentrification
6001428400,Becoming Exclusive
6001430600,Stable Moderate/Mixed Income
6077004502,Low-Income/Susceptible to Displacement
6085504308,At Risk of Becoming Exclusive
6067009403,At Risk of Becoming Exclusive
6067009610,Low-Income/Susceptible to Displacement
6113011204,At Risk of Becoming Exclusive
6013333102,Stable Moderate/Mixed Income
6001451501,Stable Moderate/Mixed Income
6095252316,Stable Moderate/Mixed Income
6097150601,Stable Moderate/Mixed Income
6081610302,At Risk of Gentrification
6081611000,Stable Moderate/Mixed Income
6085504315,Stable Moderate/Mixed Income
6085504412,At Risk of Becoming Exclusive
6001435102,High Student Population
6087100300,At Risk of Becoming Exclusive
6087110100,Low-Income/Susceptible to Displacement
6087120302,At Risk of Becoming Exclusive
6087122203,At Risk of Becoming Exclusive
6087122001,At Risk of Becoming Exclusive
6085512037,Stable Moderate/Mixed Income
6075025100,Becoming Exclusive
6085503108,At Risk of Becoming Exclusive
6075022902,Advanced Gentrification
