GEOID,Typology
17197881112,Stable Moderate/Mixed Income
17197881115,Stable Moderate/Mixed Income
17031160700,At Risk of Becoming Exclusive
17043846411,Stable Moderate/Mixed Income
17043846413,Stable Moderate/Mixed Income
17043846504,Stable Moderate/Mixed Income
17043846515,Stable Moderate/Mixed Income
17043846521,Stable Moderate/Mixed Income
17197883211,At Risk of Becoming Exclusive
17197883213,At Risk of Becoming Exclusive
17031830006,At Risk of Becoming Exclusive
17031830202,At Risk of Becoming Exclusive
17089852202,At Risk of Becoming Exclusive
17089852401,Stable/Advanced Exclusive
17031830500,Low-Income/Susceptible to Displacement
17031170100,At Risk of Becoming Exclusive
17031170600,Stable Moderate/Mixed Income
17031170700,Stable Moderate/Mixed Income
17031171100,At Risk of Becoming Exclusive
17031190200,At Risk of Becoming Exclusive
17031190402,Low-Income/Susceptible to Displacement
17031190602,Stable Moderate/Mixed Income
17031191000,Early/Ongoing Gentrification
17031191200,Low-Income/Susceptible to Displacement
17031200100,Low-Income/Susceptible to Displacement
17031210501,Early/Ongoing Gentrification
17031210502,Early/Ongoing Gentrification
17031210900,At Risk of Becoming Exclusive
17031220400,Becoming Exclusive
17031220602,Early/Ongoing Gentrification
17031221000,Low-Income/Susceptible to Displacement
17089853200,Low-Income/Susceptible to Displacement
17089853300,Stable Moderate/Mixed Income
17089853500,Stable Moderate/Mixed Income
17043846003,Stable Moderate/Mixed Income
17043846103,At Risk of Becoming Exclusive
17043846201,At Risk of Becoming Exclusive
17043846202,Stable Moderate/Mixed Income
17031830800,At Risk of Becoming Exclusive
17031831200,Low-Income/Susceptible to Displacement
17031831500,At Risk of Becoming Exclusive
17031831800,At Risk of Becoming Exclusive
17031832200,At Risk of Becoming Exclusive
17031832300,Stable Moderate/Mixed Income
17031836400,Advanced Gentrification
17031836600,Ongoing Displacement
17031805105,At Risk of Becoming Exclusive
17031805107,Low-Income/Susceptible to Displacement
17031805110,At Risk of Becoming Exclusive
17031805401,At Risk of Becoming Exclusive
17031805402,At Risk of Becoming Exclusive
17031809200,Low-Income/Susceptible to Displacement
17031809500,At Risk of Becoming Exclusive
17031809700,At Risk of Becoming Exclusive
17031810000,Stable Moderate/Mixed Income
17031810400,At Risk of Becoming Exclusive
17031810502,At Risk of Becoming Exclusive
17043844100,Stable/Advanced Exclusive
17043844301,Stable Moderate/Mixed Income
17043844307,Becoming Exclusive
17043840101,At Risk of Becoming Exclusive
17043840103,At Risk of Becoming Exclusive
17031839000,Stable Moderate/Mixed Income
17031839200,At Risk of Gentrification
17031839900,At Risk of Becoming Exclusive
17031840300,Low-Income/Susceptible to Displacement
17031840400,At Risk of Gentrification
17031841100,Low-Income/Susceptible to Displacement
17031841400,Ongoing Displacement
17031841700,Low-Income/Susceptible to Displacement
17031842200,Advanced Gentrification
17043840904,Stable Moderate/Mixed Income
17043840908,Stable Moderate/Mixed Income
17043840911,Stable Moderate/Mixed Income
17043841004,Stable Moderate/Mixed Income
17043840802,At Risk of Becoming Exclusive
17197884003,At Risk of Becoming Exclusive
17197884005,Stable Moderate/Mixed Income
17197884101,High Student Population
17197884103,Stable Moderate/Mixed Income
17197883810,At Risk of Becoming Exclusive
17043841326,Stable/Advanced Exclusive
17043842704,At Risk of Becoming Exclusive
17043842708,Stable/Advanced Exclusive
17043842900,Stable Moderate/Mixed Income
17043843200,At Risk of Becoming Exclusive
17043843302,Stable Moderate/Mixed Income
17043841103,Stable Moderate/Mixed Income
17043841104,Stable Moderate/Mixed Income
17031842400,Low-Income/Susceptible to Displacement
17197883514,Stable Moderate/Mixed Income
17197883516,Stable/Advanced Exclusive
17197883519,Stable Moderate/Mixed Income
17197883521,Stable Moderate/Mixed Income
17197883605,Low-Income/Susceptible to Displacement
17197883803,Low-Income/Susceptible to Displacement
17197883806,At Risk of Becoming Exclusive
17197883808,Stable Moderate/Mixed Income
17043841111,Stable Moderate/Mixed Income
17043841114,Stable Moderate/Mixed Income
17043841206,At Risk of Becoming Exclusive
17043841401,At Risk of Becoming Exclusive
17031838100,At Risk of Gentrification
17043842602,Stable/Advanced Exclusive
17043842605,At Risk of Becoming Exclusive
17031838600,At Risk of Gentrification
17043842703,At Risk of Becoming Exclusive
17043844802,Stable Moderate/Mixed Income
17043845000,At Risk of Becoming Exclusive
17043845300,Stable/Advanced Exclusive
17043844601,Stable Moderate/Mixed Income
17043844602,At Risk of Becoming Exclusive
17043845402,Stable Moderate/Mixed Income
17031803013,Stable Moderate/Mixed Income
17111871003,At Risk of Becoming Exclusive
17031817700,At Risk of Becoming Exclusive
17031681000,Ongoing Displacement
17031691100,Advanced Gentrification
17031802505,At Risk of Becoming Exclusive
17031802801,At Risk of Becoming Exclusive
17031805502,Stable Moderate/Mixed Income
17031806001,Low-Income/Susceptible to Displacement
17031230800,At Risk of Becoming Exclusive
17031808702,High Student Population
17031816800,At Risk of Becoming Exclusive
17031803603,Stable/Advanced Exclusive
17031811302,Low-Income/Susceptible to Displacement
17031813302,At Risk of Gentrification
17031814100,At Risk of Gentrification
17031816402,Low-Income/Susceptible to Displacement
17031817500,At Risk of Gentrification
17031818800,At Risk of Becoming Exclusive
17031819900,Stable/Advanced Exclusive
17031821200,At Risk of Gentrification
17031822000,Low-Income/Susceptible to Displacement
17089850702,At Risk of Becoming Exclusive
17089851904,At Risk of Becoming Exclusive
17031806002,At Risk of Becoming Exclusive
17089850105,Stable Moderate/Mixed Income
17089852102,Stable/Advanced Exclusive
17043841604,Stable Moderate/Mixed Income
17043841704,Advanced Gentrification
17043842200,At Risk of Becoming Exclusive
17043842706,At Risk of Becoming Exclusive
17043844201,At Risk of Becoming Exclusive
17043844502,Stable Moderate/Mixed Income
17031806802,At Risk of Becoming Exclusive
17031807300,Stable Moderate/Mixed Income
17031805302,At Risk of Becoming Exclusive
17043846702,At Risk of Becoming Exclusive
17031809100,Stable/Advanced Exclusive
17031810302,At Risk of Becoming Exclusive
17043841312,Stable Moderate/Mixed Income
17043841324,Stable Moderate/Mixed Income
17043841501,Stable Moderate/Mixed Income
17031700502,Stable Moderate/Mixed Income
17031730202,Low-Income/Susceptible to Displacement
17031740100,Stable Moderate/Mixed Income
17031490400,Ongoing Displacement
17031490901,Low-Income/Susceptible to Displacement
17031510100,At Risk of Gentrification
17031530100,At Risk of Gentrification
17031550100,At Risk of Gentrification
17031590600,Low-Income/Susceptible to Displacement
17031630100,At Risk of Gentrification
17031660700,At Risk of Gentrification
17031680900,Low-Income/Susceptible to Displacement
17031250800,Low-Income/Susceptible to Displacement
17031252102,Low-Income/Susceptible to Displacement
17031282800,High Student Population
17031300800,At Risk of Gentrification
17031801800,Stable/Advanced Exclusive
17089854002,At Risk of Becoming Exclusive
17089854302,Low-Income/Susceptible to Displacement
17031802702,At Risk of Becoming Exclusive
17031804104,At Risk of Becoming Exclusive
17031804309,Stable Moderate/Mixed Income
17031804706,At Risk of Becoming Exclusive
17031804804,At Risk of Becoming Exclusive
17089854504,Stable Moderate/Mixed Income
17031801100,Stable/Advanced Exclusive
17031031200,Early/Ongoing Gentrification
17031770202,Stable Moderate/Mixed Income
17031040300,At Risk of Becoming Exclusive
17031063303,Stable Moderate/Mixed Income
17031070700,Advanced Gentrification
17031071400,Becoming Exclusive
17031110200,At Risk of Becoming Exclusive
17031140200,Ongoing Displacement
17031150200,At Risk of Becoming Exclusive
17031170800,At Risk of Becoming Exclusive
17031200402,Early/Ongoing Gentrification
17043846517,Stable Moderate/Mixed Income
17043845401,Stable/Advanced Exclusive
17043845811,Stable Moderate/Mixed Income
17043846106,Stable Moderate/Mixed Income
17043846410,Stable Moderate/Mixed Income
17031834800,At Risk of Gentrification
17031836800,At Risk of Gentrification
17031220500,Advanced Gentrification
17031230600,Ongoing Displacement
17031240900,Advanced Gentrification
17031242300,Advanced Gentrification
17031242800,Advanced Gentrification
17197880313,Stable Moderate/Mixed Income
17197880416,Stable Moderate/Mixed Income
17111870809,At Risk of Becoming Exclusive
17197880701,Stable Moderate/Mixed Income
17197881009,Stable Moderate/Mixed Income
17031822602,At Risk of Becoming Exclusive
17031822900,Stable Moderate/Mixed Income
17031823200,At Risk of Becoming Exclusive
17031824005,At Risk of Becoming Exclusive
17031824116,Stable Moderate/Mixed Income
17031834300,Low-Income/Susceptible to Displacement
17197881200,At Risk of Gentrification
17197883214,Stable Moderate/Mixed Income
17197883504,At Risk of Becoming Exclusive
17197883809,Low-Income/Susceptible to Displacement
17197980000,Unavailable or Unreliable Data
17197880116,Becoming Exclusive
17197880120,Stable/Advanced Exclusive
17197880303,Stable/Advanced Exclusive
17043841003,Stable Moderate/Mixed Income
17097863603,Stable/Advanced Exclusive
17031825501,Low-Income/Susceptible to Displacement
17031826901,Ongoing Displacement
17097864106,Stable Moderate/Mixed Income
17097864407,Stable/Advanced Exclusive
17031831600,Low-Income/Susceptible to Displacement
17111870102,At Risk of Becoming Exclusive
17111870604,At Risk of Becoming Exclusive
17031020702,Low-Income/Susceptible to Displacement
17031827805,At Risk of Becoming Exclusive
17031828503,At Risk of Gentrification
17031829901,At Risk of Becoming Exclusive
17097864308,At Risk of Becoming Exclusive
17031250200,Low-Income/Susceptible to Displacement
17031251300,Low-Income/Susceptible to Displacement
17097864412,Stable/Advanced Exclusive
17031550200,Low-Income/Susceptible to Displacement
17031340500,Low-Income/Susceptible to Displacement
17031390700,At Risk of Becoming Exclusive
17031838700,Low-Income/Susceptible to Displacement
17031841800,At Risk of Gentrification
17031843100,At Risk of Gentrification
17031100500,At Risk of Becoming Exclusive
17031210602,Advanced Gentrification
17031411000,At Risk of Becoming Exclusive
17031430102,At Risk of Gentrification
17031460100,Ongoing Displacement
17089850703,At Risk of Becoming Exclusive
17031220702,Stable Moderate/Mixed Income
17093890301,Stable Moderate/Mixed Income
17031821900,Stable Moderate/Mixed Income
17031822500,At Risk of Becoming Exclusive
17031823702,At Risk of Becoming Exclusive
17031824108,At Risk of Becoming Exclusive
17043841102,At Risk of Becoming Exclusive
17097860101,At Risk of Becoming Exclusive
17097860805,At Risk of Becoming Exclusive
17043846701,At Risk of Becoming Exclusive
17031824701,At Risk of Becoming Exclusive
17031827100,At Risk of Gentrification
17031828201,At Risk of Becoming Exclusive
17031829402,Low-Income/Susceptible to Displacement
17031832100,Stable Moderate/Mixed Income
17031834200,Ongoing Displacement
17031835000,At Risk of Gentrification
17031837000,At Risk of Gentrification
17031839700,Low-Income/Susceptible to Displacement
17043840102,At Risk of Becoming Exclusive
17043840801,Early/Ongoing Gentrification
17031081100,Becoming Exclusive
17031081800,Stable/Advanced Exclusive
17097863904,Stable/Advanced Exclusive
17097864203,At Risk of Becoming Exclusive
17043841403,Stable Moderate/Mixed Income
17043841404,Stable Moderate/Mixed Income
17043841607,At Risk of Becoming Exclusive
17043842702,At Risk of Becoming Exclusive
17043843800,At Risk of Becoming Exclusive
17111870500,At Risk of Becoming Exclusive
17111870808,At Risk of Becoming Exclusive
17111871105,Stable Moderate/Mixed Income
17031824601,At Risk of Becoming Exclusive
17031180100,Low-Income/Susceptible to Displacement
17031210100,At Risk of Becoming Exclusive
17031220601,Advanced Gentrification
17089851301,Low-Income/Susceptible to Displacement
17089851909,At Risk of Becoming Exclusive
17089852403,At Risk of Becoming Exclusive
17089852903,At Risk of Becoming Exclusive
17097860302,Low-Income/Susceptible to Displacement
17031823604,At Risk of Becoming Exclusive
17031828505,Low-Income/Susceptible to Displacement
17043843700,Stable Moderate/Mixed Income
17043844401,At Risk of Becoming Exclusive
17031030500,Becoming Exclusive
17031031000,Stable Moderate/Mixed Income
17089850600,At Risk of Becoming Exclusive
17093890102,At Risk of Becoming Exclusive
17197883606,Stable Moderate/Mixed Income
17197880314,Stable/Advanced Exclusive
17197883522,Stable Moderate/Mixed Income
17031320400,High Student Population
17031150800,At Risk of Becoming Exclusive
17031170200,At Risk of Becoming Exclusive
17031560900,At Risk of Becoming Exclusive
17031681100,Ongoing Displacement
17031770602,Stable Moderate/Mixed Income
17031807100,Stable/Advanced Exclusive
17043841112,Stable Moderate/Mixed Income
17031032100,Early/Ongoing Gentrification
17031061000,Becoming Exclusive
17031062300,Stable/Advanced Exclusive
17031081402,Stable/Advanced Exclusive
17031100300,At Risk of Becoming Exclusive
17031814600,At Risk of Becoming Exclusive
17031140602,Early/Ongoing Gentrification
17031271300,Low-Income/Susceptible to Displacement
17197880408,Stable Moderate/Mixed Income
17043841310,Stable/Advanced Exclusive
17043842603,At Risk of Becoming Exclusive
17043842711,Stable/Advanced Exclusive
17031826303,Low-Income/Susceptible to Displacement
17031827804,Stable Moderate/Mixed Income
17031828504,Low-Income/Susceptible to Displacement
17031829800,Stable Moderate/Mixed Income
17031161000,Stable Moderate/Mixed Income
17197880420,Stable Moderate/Mixed Income
17031351400,Low-Income/Susceptible to Displacement
17031400500,At Risk of Gentrification
17031411100,High Student Population
17031430800,Low-Income/Susceptible to Displacement
17031440300,At Risk of Becoming Exclusive
17031520400,Low-Income/Susceptible to Displacement
17031540102,Low-Income/Susceptible to Displacement
17097865400,At Risk of Becoming Exclusive
17031830100,At Risk of Becoming Exclusive
17031833000,Stable/Advanced Exclusive
17031837100,At Risk of Gentrification
17031824800,Low-Income/Susceptible to Displacement
17043840201,At Risk of Becoming Exclusive
17197881108,Stable Moderate/Mixed Income
17197882200,At Risk of Gentrification
17111870803,At Risk of Becoming Exclusive
17197883100,At Risk of Gentrification
17197883306,Stable Moderate/Mixed Income
17031841900,High Student Population
17031843200,At Risk of Gentrification
17031837800,Stable Moderate/Mixed Income
17031840800,At Risk of Gentrification
17197883513,Stable Moderate/Mixed Income
17031814000,At Risk of Gentrification
17111870301,Low-Income/Susceptible to Displacement
17031080202,Stable Moderate/Mixed Income
17031570200,At Risk of Gentrification
17031580800,Low-Income/Susceptible to Displacement
17031612000,Advanced Gentrification
17031630500,Low-Income/Susceptible to Displacement
17031660600,At Risk of Gentrification
17031670500,Low-Income/Susceptible to Displacement
17031690900,Ongoing Displacement
17111871104,Stable Moderate/Mixed Income
17111871209,Stable Moderate/Mixed Income
17111871500,Stable Moderate/Mixed Income
17043846104,At Risk of Becoming Exclusive
17031820502,Low-Income/Susceptible to Displacement
17031823302,Low-Income/Susceptible to Displacement
17031823703,Stable Moderate/Mixed Income
17089852003,Stable/Advanced Exclusive
17097863801,Stable/Advanced Exclusive
17097864521,Stable Moderate/Mixed Income
17031804305,At Risk of Becoming Exclusive
17031010501,At Risk of Gentrification
17031020601,Low-Income/Susceptible to Displacement
17043846604,Stable Moderate/Mixed Income
17031804505,At Risk of Becoming Exclusive
17031804714,Stable Moderate/Mixed Income
17031805201,At Risk of Becoming Exclusive
17031805802,At Risk of Becoming Exclusive
17031810301,At Risk of Becoming Exclusive
17031811702,At Risk of Gentrification
17031812600,At Risk of Becoming Exclusive
17031814400,Low-Income/Susceptible to Displacement
17031815400,At Risk of Becoming Exclusive
17031816401,At Risk of Becoming Exclusive
17031824004,Stable Moderate/Mixed Income
17031381500,Early/Ongoing Gentrification
17031410500,High Student Population
17031430400,Low-Income/Susceptible to Displacement
17031490500,At Risk of Becoming Exclusive
17031491000,Ongoing Displacement
17031530400,Stable Moderate/Mixed Income
17031803902,Stable Moderate/Mixed Income
17089852806,Becoming Exclusive
17097861007,Stable/Advanced Exclusive
17031561100,At Risk of Becoming Exclusive
17031612100,Ongoing Displacement
17031808100,Low-Income/Susceptible to Displacement
17031818600,At Risk of Becoming Exclusive
17031828202,Stable Moderate/Mixed Income
17197881005,At Risk of Becoming Exclusive
17031819100,At Risk of Becoming Exclusive
17097861201,Stable Moderate/Mixed Income
17097861506,At Risk of Becoming Exclusive
17097861610,Stable Moderate/Mixed Income
17097863005,Unavailable or Unreliable Data
17097864108,At Risk of Becoming Exclusive
17031330100,Advanced Gentrification
17097860807,Low-Income/Susceptible to Displacement
17097861008,At Risk of Becoming Exclusive
17097861108,At Risk of Becoming Exclusive
17097864402,Stable/Advanced Exclusive
17097861611,Stable/Advanced Exclusive
17097862401,At Risk of Gentrification
17093890600,At Risk of Becoming Exclusive
17031811100,At Risk of Gentrification
17031813802,At Risk of Gentrification
17031815702,Stable Moderate/Mixed Income
17031819000,Stable/Advanced Exclusive
17031820400,At Risk of Gentrification
17031804403,Stable Moderate/Mixed Income
17031804901,At Risk of Becoming Exclusive
17031806103,Stable Moderate/Mixed Income
17031806502,At Risk of Becoming Exclusive
17031807200,At Risk of Becoming Exclusive
17031808200,Stable Moderate/Mixed Income
17031710900,Low-Income/Susceptible to Displacement
17111871600,Stable Moderate/Mixed Income
17097861902,At Risk of Gentrification
17097864515,Stable/Advanced Exclusive
17097864519,At Risk of Becoming Exclusive
17097864602,Stable/Advanced Exclusive
17097865300,Stable/Advanced Exclusive
17043840303,At Risk of Becoming Exclusive
17031818700,Stable Moderate/Mixed Income
17031710100,At Risk of Gentrification
17031711100,At Risk of Gentrification
17031770800,At Risk of Becoming Exclusive
17031800800,At Risk of Becoming Exclusive
17031801605,Stable Moderate/Mixed Income
17031802605,At Risk of Becoming Exclusive
17031803015,Stable Moderate/Mixed Income
17097864410,Stable/Advanced Exclusive
17097864801,Stable/Advanced Exclusive
17097865502,Stable/Advanced Exclusive
17197880106,At Risk of Becoming Exclusive
17031640500,Stable Moderate/Mixed Income
17031062100,At Risk of Becoming Exclusive
17031063302,Becoming Exclusive
17031071200,At Risk of Becoming Exclusive
17031130200,At Risk of Becoming Exclusive
17031150502,Advanced Gentrification
17031190100,At Risk of Gentrification
17031220901,Early/Ongoing Gentrification
17031230400,Advanced Gentrification
17031251200,Low-Income/Susceptible to Displacement
17031283800,Stable Moderate/Mixed Income
17031301701,Low-Income/Susceptible to Displacement
17197880117,Low-Income/Susceptible to Displacement
17197880309,Stable/Advanced Exclusive
17197880421,Stable Moderate/Mixed Income
17197881500,Stable Moderate/Mixed Income
17197882701,Stable Moderate/Mixed Income
17197883305,Stable Moderate/Mixed Income
17197884006,Stable Moderate/Mixed Income
17031241600,Becoming Exclusive
17031242500,At Risk of Becoming Exclusive
17031671800,Low-Income/Susceptible to Displacement
17031711000,At Risk of Gentrification
17031730700,Low-Income/Susceptible to Displacement
17031770201,Stable Moderate/Mixed Income
17031800400,Stable/Advanced Exclusive
17031801608,At Risk of Becoming Exclusive
17031803017,At Risk of Becoming Exclusive
17043841113,Stable Moderate/Mixed Income
17031081201,Stable/Advanced Exclusive
17043841325,At Risk of Becoming Exclusive
17031838800,At Risk of Gentrification
17089852907,Stable Moderate/Mixed Income
17089854501,Stable/Advanced Exclusive
17089852300,At Risk of Becoming Exclusive
17111870605,At Risk of Becoming Exclusive
17111871306,Stable Moderate/Mixed Income
17097860104,At Risk of Becoming Exclusive
17097861504,At Risk of Becoming Exclusive
17097863003,At Risk of Becoming Exclusive
17097864002,At Risk of Becoming Exclusive
17043846002,At Risk of Becoming Exclusive
17043846510,Stable Moderate/Mixed Income
17031440900,At Risk of Gentrification
17031030101,Ongoing Displacement
17043846518,Stable/Advanced Exclusive
17031040202,Early/Ongoing Gentrification
17031808800,At Risk of Becoming Exclusive
17031670700,Ongoing Displacement
17043844501,Stable Moderate/Mixed Income
17043844901,Stable Moderate/Mixed Income
17043845506,Low-Income/Susceptible to Displacement
17031160601,Advanced Gentrification
17089854001,Stable Moderate/Mixed Income
17097861803,At Risk of Becoming Exclusive
17031830400,At Risk of Becoming Exclusive
17031730201,Low-Income/Susceptible to Displacement
17197880203,At Risk of Becoming Exclusive
17097861804,At Risk of Gentrification
17043845601,At Risk of Becoming Exclusive
17043846105,Stable Moderate/Mixed Income
17043846304,Stable Moderate/Mixed Income
17043846404,At Risk of Becoming Exclusive
17031817600,Low-Income/Susceptible to Displacement
17031060800,Becoming Exclusive
17031160800,At Risk of Becoming Exclusive
17031711500,Low-Income/Susceptible to Displacement
17031770901,Stable Moderate/Mixed Income
17031803607,At Risk of Becoming Exclusive
17031803606,At Risk of Becoming Exclusive
17031750300,At Risk of Becoming Exclusive
17031010701,Advanced Gentrification
17031020902,At Risk of Gentrification
17197883507,Stable/Advanced Exclusive
17043841323,Stable Moderate/Mixed Income
17031381900,Advanced Gentrification
